ACAd,0.041353383,0.056390977,0.011278195,0.011278195,0.082706767,0.109022556,0.590225564,0.522556391,0.221804511,0.12406015,0.421052632,-0.043001842,-0.052025211,-0.012890989,0.006658525,0.042646134,0.033316484,0.033218745,0.048651659,0.02585526,0.004074345,0.126623006
ACAv,0.097560976,0.048780488,0.036585366,0.036585366,0.073170732,0.109756098,0.56097561,0.524390244,0.146341463,0.073170732,0.573170732,-0.065642539,-0.036109263,-0.000195154,0.038050919,-0.017543763,-0.080054746,-0.029194083,-0.077980017,0.008409755,-0.027524197,0.039933065
ACB,0.129699248,0.103383459,0.05075188,0.02443609,0.043233083,0.242481203,0.372180451,0.353383459,0.186090226,0.419172932,0.165413534,0.020453669,0.020826697,-0.003169812,-0.012026739,0.00416079,-0.019089636,-0.010204293,0.010488402,0.045655863,0.001535878,0.030786086
aco,0.161172161,0.172161172,0.142857143,0.095238095,0.065934066,0.395604396,0.380952381,0.373626374,0.271062271,0.443223443,0.120879121,0.010267018,-0.023352465,-0.009949998,-0.00976886,-0.005678607,-0.001264107,0.013383946,-0.013172244,-0.003341884,0.004992048,0.035003065
act,0,0,0,0,0.1,0.2,0.2,0.1,0.3,0.4,0.3,0.088853618,0.088112112,0.036494995,-0.077030976,-0.116738573,-0.03275539,-0.027892698,-0.067989541,-0.093232185,-0.123181097,-0.165648002
AId,0.060714286,0.067857143,0.085714286,0.078571429,0.085714286,0.217857143,0.471428571,0.442857143,0.232142857,0.321428571,0.239285714,-0.021177192,-0.006556495,-0.00819952,0.011583473,0.002408038,-0.021703271,-0.013391758,2.11E-05,-0.024400409,0.014612153,0.064448709
AIv,0.113636364,0.116883117,0.090909091,0.064935065,0.097402597,0.253246753,0.506493506,0.477272727,0.266233766,0.272727273,0.214285714,-0.03665659,-0.027630644,-0.020606393,0.0034184,-0.008862586,0.005398248,0.005918587,-0.015873803,0.008567941,-0.005667387,0.037981325
alv,0.103448276,0.017241379,0.034482759,0.034482759,0.034482759,0.120689655,0.568965517,0.551724138,0.103448276,0.310344828,0.189655172,-0.009076498,-0.038111077,0.0176866,0.020473856,0.073199403,0.038048079,0.008335025,0.040780737,0.046372842,0.033301443,0.11165165
AON,0.102639296,0.099706745,0.062561095,0.040078201,0.053763441,0.234604106,0.442815249,0.434017595,0.179863148,0.307917889,0.233626588,0.024162701,-0.004401563,0.00122947,-0.019969502,-0.01455436,-0.012519606,-0.007801621,-0.017516609,-0.007842862,0.027990566,0.044610177
APN,0.083333333,0.321428571,0.119047619,0.107142857,0.047619048,0.142857143,0.797619048,0.761904762,0.166666667,0.071428571,0.19047619,0.033664131,0.020280829,0.045201487,0.050467072,0.056696099,0.029951857,0.007262341,0.000690785,-0.034537272,-0.017724065,0.094450702
ar,0.074074074,0.061728395,0.049382716,0.037037037,0.061728395,0.234567901,0.333333333,0.333333333,0.172839506,0.333333333,0.259259259,0.032588449,-0.010374628,-0.006382057,-0.013833609,0.004629659,-0.005269953,-0.007087289,-0.040727885,0.006769885,-0.021988477,0.061332322
AUDd,0.035714286,0.06547619,0.035714286,0.023809524,0.041666667,0.154761905,0.482142857,0.476190476,0.273809524,0.321428571,0.208333333,-0.0102083,0.019063917,0.077561088,0.000867983,0.012470627,-0.006953039,-0.004519879,-0.031546339,-0.042261732,-0.007987226,0.021577957
BMAa,0,0,0,0,0,0.166666667,0.333333333,0.333333333,0,0.5,0.333333333,-0.105774178,-0.007651257,-0.010914485,0.15049789,-0.110871333,-0.024811491,0.177256273,-0.244020776,0.10340887,-0.105469869,-0.078558035
bsc,0,0,0,0,0,0,1,1,0,0,0,0.041749459,0.066453891,0.049651311,0.01933116,0.019664119,0.031683376,-0.032741373,-0.048711556,-0.079697624,-0.002088263,0.101057927
BST,0.015625,0.0234375,0.015625,0.015625,0.0546875,0.109375,0.53125,0.5234375,0.1796875,0.296875,0.1796875,-0.053562445,0.002502639,0.025063986,-0.031461067,-0.029611513,0.018549868,-0.005317441,-0.017230008,0.00674983,0.000519252,-0.001505878
CA,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0.666666667,-0.119277392,-0.178394311,0.086535482,-0.084238502,0.048451503,-0.02647701,0.007571545,-0.157355205,-0.218794549,0.147296095,-0.060332721
CA1,0.129194631,0.065436242,0.07885906,0.055369128,0.063758389,0.176174497,0.567114094,0.530201342,0.182885906,0.219798658,0.265100671,-0.001923412,-0.004922776,-0.00300122,-0.000475324,0.025500311,-0.009694433,-0.026823945,0.002751895,-0.012699664,-0.019570425,0.06960757
CA3,0.077464789,0.014084507,0.042253521,0.035211268,0.056338028,0.112676056,0.521126761,0.492957746,0.211267606,0.323943662,0.218309859,0.005114079,-0.012690707,0.012695278,0.039806799,0.033650261,0.017947356,-0.000253603,0.030134558,0.007550221,0.017447472,0.178909084
ccb,0.019230769,0.009615385,0.057692308,0.057692308,0.057692308,0.076923077,0.605769231,0.509615385,0.153846154,0.153846154,0.326923077,-0.023135937,-0.036823582,-0.033503385,-0.02654465,0.007462575,0.048840543,0.000342061,-0.012789911,-0.012637555,-0.020705312,0.004318385
ccg,0.013157895,0.013157895,0,0,0.026315789,0.013157895,0.671052632,0.657894737,0.263157895,0.157894737,0.302631579,-0.029767406,0.010958122,0.011910816,0.022299104,-0.047434957,0.004308075,-0.039717002,0.011236211,0.010848036,-0.003827421,-0.008266561
ccs,0.073170732,0.055749129,0.076655052,0.059233449,0.055749129,0.181184669,0.43554007,0.425087108,0.18815331,0.337979094,0.257839721,0.002037931,-0.027018319,-0.004532288,0.014024868,0.013024083,0.005292271,0.007749186,-0.028114019,-0.010547101,-0.015398865,0.07464682
CEAl,0.048387097,0.080645161,0.032258065,0.016129032,0.016129032,0.35483871,0.274193548,0.274193548,0.129032258,0.596774194,0.096774194,0.006407548,-0.00564043,0.013024422,0.066591312,-0.021184545,-0.038801328,-0.062467562,-0.081187649,-0.005770038,0.007238851,0.054331765
CEAm,0.076576577,0.094594595,0.081081081,0.072072072,0.04954955,0.283783784,0.261261261,0.261261261,0.175675676,0.490990991,0.157657658,-0.010966815,0.019115363,-0.024679623,-0.010719856,-0.004323685,-0.03068249,-0.022699268,-0.062642313,-0.024495694,0.000335985,-0.02503123
cing,0.077777778,0.011111111,0.066666667,0.055555556,0.044444444,0.111111111,0.555555556,0.511111111,0.233333333,0.177777778,0.366666667,0.040187238,0.004272237,-0.01672393,-0.034513376,-0.019336736,-0.003170124,-0.025400038,0.004991776,-0.025705657,-0.055835354,0.062027591
CL,0,0,0,0,0.032258065,0.032258065,0.774193548,0.741935484,0.064516129,0.225806452,0.032258065,-0.16840193,-0.043431813,0.021947901,-0.010166172,-0.061680739,-0.004397601,-0.024739191,0.011342928,-0.122700486,0.04633486,0.009927885
CLA,0.223880597,0.223880597,0.089552239,0.029850746,0.134328358,0.47761194,0.611940299,0.597014925,0.611940299,0.253731343,0.104477612,-0.032148529,-0.009031915,-0.027286213,0.001837357,0.003414898,-0.002255015,0.006172503,0.010610255,0.033614266,0.057304378,0.067288542
CP,0.063970394,0.054189796,0.063706053,0.052339413,0.053925456,0.181337563,0.489294211,0.431667988,0.226539783,0.29764737,0.231826593,-0.008293064,-0.012986695,-0.013599582,-0.011736584,0.000453975,-0.007849092,-0.005232758,-0.006003134,0.014258638,0.007567362,0.064301473
CTXsp,0.24,0.28,0.2,0.12,0.2,0.4,0.68,0.68,0.72,0.24,0,-0.030683302,-0.049211401,-0.007550019,-0.030188269,-0.010747836,-0.004358711,0.013496357,-0.010564532,0.037445091,-0.014242952,0.031661435
DG-mo,0.119469027,0.10840708,0.101769912,0.064159292,0.046460177,0.219026549,0.473451327,0.449115044,0.199115044,0.311946903,0.25,-0.00468158,0.006543729,0.004664055,-0.00266926,-0.003354804,-0.005722519,-0.016549022,-0.004332853,-0.023695871,-0.002880101,0.045494696
DG-po,0.05,0.15,0,0,0,0,0.9,0.9,0.3,0.1,0,0.097519776,0.008602803,0.080959469,-0.00573325,0.003053074,-0.083663404,-0.114948228,-0.034702548,-0.072070989,-0.093274867,-0.059728252
DG-sg,0.05,0.25,0,0,0,0,0.9,0.9,0.35,0.1,0,0.059089738,-0.000125166,0.028176897,0.019449304,0.035688356,-0.04493075,-0.075493274,0.001693004,-0.000523115,-0.084804567,-0.049341385
dhc,0.181818182,0.121212121,0.101010101,0.060606061,0.04040404,0.232323232,0.474747475,0.424242424,0.171717172,0.343434343,0.191919192,-0.027380174,-0.012091174,0.054155564,0.066585081,-0.020111656,-0.023940045,0.013047308,0.048937533,0.024721276,0.011415463,0.087586977
DP,0.211480363,0.129909366,0.087613293,0.048338369,0.078549849,0.365558912,0.46223565,0.441087613,0.250755287,0.329305136,0.205438066,0.006339665,0.012431603,0.007814575,0.007455685,0.027712685,0.02496833,0.029216638,0.031391792,-0.022974233,0.017992559,0.093785784
EPd,0.183908046,0.275862069,0.24137931,0.16091954,0.068965517,0.390804598,0.379310345,0.356321839,0.436781609,0.425287356,0.16091954,-0.051979206,-0.05628224,-0.025202466,-0.002563126,0.025798202,-0.003768716,0.0233287,0.005778077,0.02996059,0.008961384,0.051179218
fa,0.016393443,0,0.016393443,0.016393443,0.032786885,0.032786885,0.524590164,0.524590164,0.06557377,0.180327869,0.508196721,0.005748145,-0.03184671,-0.007416658,0.075256656,-0.045242727,-0.015490867,0.059635421,0.056265712,0.069795016,0.011823888,0.014197215
fi,0,0,0,0,0,0,0.8,0.8,0,0,0.4,0.074170557,0.034848743,0.032114639,-0.009955127,0.082407986,0.010725231,0.043590734,0.00867106,0.027246001,-0.063203517,0.078980094
fp,0.098039216,0.058823529,0.019607843,0,0.098039216,0.254901961,0.490196078,0.470588235,0.431372549,0.294117647,0.156862745,0.005633047,0.007076634,0.015792539,0.015494104,-0.000130039,0.007939579,0.0549606,0.045544923,0.017723101,0.002288771,0.041272973
fr,0.05988024,0.02994012,0.041916168,0.02994012,0.041916168,0.203592814,0.467065868,0.413173653,0.209580838,0.239520958,0.329341317,-0.001345239,-0.01127479,0.026577341,0.018161814,0.063990318,0.012048343,-0.001323905,0.009131275,0.045156863,0.005184531,0.059212546
FRP,0.040540541,0.040540541,0.013513514,0.013513514,0.027027027,0.067567568,0.5,0.486486486,0.162162162,0.22972973,0.162162162,0.067778082,0.01323692,-0.0826349,-0.036247822,-0.073831381,0.027324584,-0.071336864,-0.030798688,-0.008934496,0.04312009,0.05065447
FS,0.12,0.08,0.2,0.16,0.04,0.24,0.2,0.2,0.12,0.32,0.4,-0.03579482,-0.06222785,-0.063377942,0.062459739,-0.010404701,-0.004990309,0.018992943,0.072372233,0.014846115,-0.007601682,0.031295804
GPe,0.101648352,0.059065934,0.072802198,0.06043956,0.052197802,0.208791209,0.513736264,0.424450549,0.208791209,0.289835165,0.200549451,-0.026985593,-0.01767575,-0.006530402,-0.022541067,0.0086039,-0.008502855,0.002636846,0.010484882,0.011061114,-0.005232634,-0.004481358
HPF,0.052631579,0.052631579,0.052631579,0.052631579,0,0.105263158,0.315789474,0.315789474,0.157894737,0.315789474,0.526315789,-0.017759278,-0.006499824,-0.023536014,0.013586095,0.033182103,-0.008143409,-0.007826038,0.020641363,-0.01945615,0.001617847,0.006001511
HY,0.125,0.102272727,0.102272727,0.056818182,0.056818182,0.238636364,0.352272727,0.340909091,0.25,0.409090909,0.193181818,0.031011249,0.007473028,-0.012154507,-0.023048239,0.019186182,0.011569569,0.023378774,-0.005052757,0.016320263,0.018717022,-0.024306599
IG,0.144578313,0.036144578,0.048192771,0.012048193,0.036144578,0.156626506,0.397590361,0.385542169,0.036144578,0.397590361,0.265060241,0.066833147,0.072095783,0.026150224,0.053889578,0.022602878,0.002876041,0.081754345,0.005599348,0.017642561,-0.004183404,-0.022371629
ILA,0.134943182,0.079545455,0.024147727,0.019886364,0.076704545,0.264204545,0.555397727,0.514204545,0.252840909,0.242897727,0.237215909,0.016066828,0.020339537,-0.004781949,0.004148249,0.026784946,0.009898385,0.032623934,0.05158956,-0.013096599,0.019634349,0.111454905
int,0,0,0,0,0,0,0.666666667,0.666666667,0,0,0.333333333,-0.028085908,-0.169982734,0.230181017,0.096695713,-0.106198473,-0.093919442,-0.240222505,0.001218221,0.089361646,-0.125641658,0.000679494
LA,0.158671587,0.10701107,0.05904059,0.033210332,0.070110701,0.405904059,0.273062731,0.273062731,0.228782288,0.461254613,0.210332103,-0.013030315,0.012931302,0.021842101,0.002733744,0.030307638,-0.003892987,-0.015858845,-0.029731457,0.015023225,-0.010268759,0.040854958
LGd-co,0.047619048,0,0.047619048,0.047619048,0.095238095,0.142857143,0.476190476,0.476190476,0.047619048,0.19047619,0.476190476,-0.002206785,0.108683366,0.045653069,0.068960479,-0.033799067,0.001165568,-0.020501801,0.065739994,-0.029672735,-0.03013615,-0.074862024
LGv,0.238095238,0,0.047619048,0.047619048,0,0.142857143,0.571428571,0.523809524,0,0.19047619,0.333333333,0.024466171,0.046862026,0.007537942,0.06045582,-0.042399798,0.00054409,-0.019025615,0.063820358,0.019522829,-0.0166303,0.000885855
LH,0.104166667,0.033333333,0.029166667,0.025,0.029166667,0.283333333,0.466666667,0.45,0.15,0.254166667,0.316666667,-0.00348014,0.012958629,-0.002285908,-0.009916843,-0.018112656,0.001600151,0.012425768,0.01492143,0.007706351,-0.024606369,0.007261598
LP,0.026004728,0.035460993,0.023640662,0.023640662,0.042553191,0.061465721,0.46572104,0.451536643,0.09929078,0.179669031,0.427895981,-0.009955383,0.023073676,-0.003441781,-0.003456929,0.018725987,0.001192451,-0.017440418,0.005412675,-0.00640517,0.008035653,0.031175747
LPO,0.047619048,0,0,0,0.047619048,0.047619048,0.619047619,0.571428571,0.19047619,0.238095238,0.142857143,-0.062294641,0.126526005,0.001495532,-0.052402105,0.024357191,-0.08368419,-0.066339479,-0.074468863,-0.016417017,-0.052008786,-0.087030258
LSr,0.099447514,0.082872928,0.022099448,0.011049724,0.022099448,0.187845304,0.397790055,0.386740331,0.121546961,0.392265193,0.215469613,-0.035290414,0.00773927,0.001383051,0.029037022,0.008224776,0.032221143,-0.026261653,-0.007668962,-0.017561554,0.027100294,-0.015471564
LSv,0.051282051,0.025641026,0.025641026,0.025641026,0.025641026,0.076923077,0.461538462,0.461538462,0.230769231,0.435897436,0.128205128,0.028051394,0.022437944,0.051176849,0.039858971,-0.053805382,0.029337097,0.049984707,0.037647103,0.008779,0.043463199,0.302297901
MA,0,0,0,0,0,0.333333333,0,0,0.333333333,1,0,-0.150586285,0.044043364,-0.026752822,-0.043945327,0.058376669,-0.071108223,0.141200312,-0.00899246,-0.046961468,-0.100371718,-0.018951034
MB,0.061643836,0.089041096,0.099315068,0.089041096,0.082191781,0.085616438,0.595890411,0.520547945,0.20890411,0.171232877,0.315068493,0.018367858,0.019683134,0.02049957,0.013756524,-0.00138525,-0.017593806,-0.015264447,-0.025784996,0.005341153,0.001043878,0.10515161
MD,0.044444444,0.022222222,0.033333333,0.033333333,0,0.1,0.611111111,0.566666667,0.122222222,0.2,0.255555556,0.007503026,0.014630794,-0.001468968,0.011528328,0.0187604,0.003492074,0.009759222,-0.019141574,0.037285933,0.018122429,0.042561099
MEA,0.045454545,0.090909091,0.090909091,0.090909091,0.090909091,0.045454545,0.227272727,0.227272727,0,0.363636364,0.409090909,-0.137241751,-0.06059516,-0.070356721,0.115248186,0.011865824,-0.063572836,-0.052998987,0.001581015,0.052519645,-0.091325695,-0.04424197
MOp,0.018518519,0.026315789,0.030214425,0.030214425,0.080896686,0.095516569,0.649122807,0.628654971,0.229044834,0.198830409,0.252436647,-0.005462548,-0.006272016,0.015547573,0.019788029,0.002439281,0.007975137,-0.007124459,-0.019045599,-0.010436512,-0.02070133,0.015424112
MOs,0.042105263,0.037151703,0.037770898,0.033436533,0.06377709,0.083591331,0.626625387,0.569040248,0.223529412,0.178947368,0.259442724,-0.003237625,-0.010445184,-0.004669734,-0.00152384,-0.011461824,-0.007017896,-0.004385878,-0.000921306,-0.006208992,8.27E-06,0.071842195
MPO,0,0.222222222,0.222222222,0.222222222,0,0.111111111,0.444444444,0.444444444,0.222222222,0.333333333,0.222222222,-0.015342776,-0.042772116,0.05997971,0.041055102,0.102068176,0.047435152,0.05717365,0.075006188,0.040265383,-0.096334148,0.042274357
MRN,0,0,0.125,0.125,0.125,0,0.625,0.5,0,0.25,0.125,-0.01820888,0.00817677,-0.070386154,0.027699413,-0.072203827,0.015464331,0.096631969,-0.070746581,-0.073217686,0.028434208,-0.09356691
NPC,0.047619048,0.285714286,0.19047619,0.19047619,0.285714286,0.095238095,0.666666667,0.619047619,0,0.238095238,0.333333333,-0.024301298,0.001176001,-0.038383003,-0.036659107,-0.046414472,-0.066158812,-0.071185034,-0.09226712,-0.076421756,-0.083352992,0.18294437
OLF,0.106976744,0.100775194,0.069767442,0.037209302,0.058914729,0.23255814,0.381395349,0.373643411,0.172093023,0.35503876,0.237209302,0.036069349,0.009741758,-0.004122423,-0.005563417,-0.024108352,0.016076653,-0.011831526,0.00982782,-0.01560595,0.05475259,0.06708207
or,0.108695652,0.043478261,0.02173913,0.010869565,0.02173913,0.152173913,0.576086957,0.489130435,0.27173913,0.184782609,0.206521739,-0.009382386,-0.009183943,-0.011745907,-0.001088809,0.005115486,0.041294046,-0.011802177,0.023354906,0.021026137,-0.00311025,0.081751156
ORBl,0.094361335,0.080552359,0.047180667,0.031070196,0.052934407,0.215189873,0.585730725,0.566168009,0.276179517,0.250863061,0.176064442,0.012323547,-0.004273642,-0.034736801,-0.018342641,-0.007150889,0.021433658,0.000474255,-0.009666582,0.003422988,0.021792954,0.090440625
ORBm,0.060606061,0.080808081,0.067340067,0.043771044,0.023569024,0.158249158,0.451178451,0.410774411,0.306397306,0.316498316,0.225589226,-0.009144418,-0.012818256,0.01522776,-0.006056294,-0.032969364,-0.007785124,-0.009063334,0.004872397,0.033548426,0.043217772,0.065193943
ORBvl,0.092436975,0.073762838,0.044817927,0.031746032,0.027077498,0.207282913,0.392156863,0.370681606,0.200746965,0.316526611,0.281045752,0.047296291,0.023299567,0.000476035,-0.022027992,-0.02357357,-0.036953869,-0.012778191,-0.015557009,-0.004022434,0.025758585,0.064061031
PAL,0.102272727,0.034090909,0.034090909,0,0.011363636,0.181818182,0.465909091,0.397727273,0.204545455,0.352272727,0.204545455,-0.024267597,-0.001036731,0.018755664,-0.022599582,0.053214728,0.026660839,0.012728371,0.00969701,-0.01218175,-0.00322873,-0.011841339
PIR,0.126760563,0.103286385,0.079812207,0.0657277,0.103286385,0.253521127,0.521126761,0.492957746,0.253521127,0.291079812,0.164319249,0.006026431,0.0072961,0.005603956,0.002774312,0.016516456,0.014212584,-0.014441552,-0.00154556,-0.016599434,0.002841349,0.027258154
PL,0.06420765,0.06420765,0.058743169,0.049180328,0.049180328,0.132513661,0.49726776,0.454918033,0.259562842,0.239071038,0.296448087,-0.018747152,-0.01733468,-0.005320271,-0.020507487,0.008216626,0.003495159,0.017859832,0.017384994,0.008056992,-0.000427753,0.102115904
PO,0.043237251,0.019955654,0.026607539,0.023281596,0.074279379,0.134146341,0.549889135,0.514412417,0.194013304,0.225055432,0.27827051,-0.022700808,-0.013755203,-0.024991656,-0.005830779,-0.004862207,-0.017465512,-0.009594287,-0.019086152,0.006899639,-0.021001406,0.024641998
POL,0.066666667,0.133333333,0.066666667,0.066666667,0,0,1,1,0.133333333,0,0.133333333,0.090018819,0.034646931,-0.009837574,-0.063248452,0.021353698,-0.025401499,0.017163246,0.027879997,-0.035598111,-0.013938402,0.042030785
POST,0.1,0.38,0.26,0.22,0.12,0.26,0.4,0.38,0.4,0.36,0.14,-0.049399999,-0.056352986,0.000675219,0.051063218,0.01833702,-0.029170266,-0.002989545,0.063760203,0.069651244,0.049220384,0.138601173
PRE,0.071428571,0.238095238,0.285714286,0.214285714,0.071428571,0.214285714,0.404761905,0.404761905,0.214285714,0.357142857,0.261904762,-0.050074555,-0.032159219,0.040374299,-0.022703061,0.016202536,-0.026264158,0.023522446,0.04571091,0.04104642,0.034152505,-0.044912869
ProS,0.160621762,0.126943005,0.10880829,0.062176166,0.085492228,0.256476684,0.484455959,0.443005181,0.344559585,0.297927461,0.207253886,0.008785641,-0.001107204,0.01252999,0.043401292,0.021167331,0.01522037,0.015985391,0.002783036,-0.011167356,-0.007443845,0.018952206
PS,0,0.166666667,0,0,0,0.166666667,0.5,0.5,0.166666667,0.333333333,0.333333333,-0.013224921,0.067452806,-0.018501855,0.073452525,-0.071227646,0.033758345,0.012248822,0.113292788,-0.039000784,-0.039693967,0.013658205
PVT,0.12244898,0.040816327,0.06122449,0.040816327,0.010204082,0.081632653,0.459183673,0.418367347,0.163265306,0.234693878,0.418367347,0.023789676,0.037467498,0.026348328,0.010651158,0.09551713,0.076544936,0.052549507,0.007574846,0.005233739,0.031873099,0.05459288
root,0.071428571,0.058201058,0.055555556,0.044973545,0.037037037,0.134920635,0.431216931,0.407407407,0.171957672,0.227513228,0.365079365,-0.013842627,-0.002463671,0.01146753,-0.009684855,-0.024100576,-0.02451101,-0.022595543,-0.032795255,-0.039872534,-0.017060842,0.033108193
RPF,0.024390244,0.097560976,0.097560976,0.097560976,0.170731707,0.048780488,0.682926829,0.585365854,0,0.073170732,0.43902439,0.005977115,0.055626875,0.049700051,-0.017882291,0.052467666,0.037739379,-0.007437489,0.012133779,-0.034116608,0.019752618,0.313903988
RSPagl,0.034334764,0.042918455,0.042918455,0.042918455,0.060085837,0.042918455,0.532188841,0.510729614,0.103004292,0.150214592,0.442060086,-0.033169133,-0.008935956,-0.046930618,0.026122064,-0.019728471,-0.023080026,-0.014535,-0.013157373,-0.022413344,-0.029889914,0.035729075
RSPd,0.06122449,0.06122449,0.06122449,0.06122449,0.020408163,0.163265306,0.591836735,0.571428571,0.265306122,0.183673469,0.265306122,0.003078675,0.048238821,0.011193547,-0.005348382,-0.015217333,0.006725104,0.05624088,0.066128502,-0.023366257,-0.017430744,0.068264386
RT,0,0,0.027027027,0.027027027,0,0,0.648648649,0.621621622,0,0.216216216,0.162162162,0.056500667,0.083775025,0.019051932,0.098480427,0.040010768,-0.029389052,-0.014992559,-0.001122111,0.016975661,0.006972854,0.036308869
scwm,0.040229885,0.040229885,0.057471264,0.045977011,0.051724138,0.17816092,0.465517241,0.425287356,0.32183908,0.32183908,0.189655172,-0.002297512,-0.033160976,0.007143356,0.022998181,0.012118293,0.002613002,0.013068426,-0.020303268,-0.004334114,-0.00665357,0.039250196
SEZ,0,0,0,0,0.25,0,0.75,0.75,0,0,0.25,0.048024582,-0.041078993,0.082106297,0.089744452,0.091126798,0.01434774,0.050617537,0.071618763,-0.013645522,0.03849156,0.368179452
SH,0.083333333,0.083333333,0.083333333,0.083333333,0,0.166666667,0.666666667,0.5,0.083333333,0.166666667,0.25,0.027479482,0.159070618,0.187852273,0.248767116,0.329534446,0.028929906,0.300278944,0.381394378,0.436551,0.184786776,-0.048877259
SI,0.094674556,0.071005917,0.059171598,0.041420118,0.053254438,0.224852071,0.550295858,0.479289941,0.313609467,0.319526627,0.118343195,-0.005896186,0.011489299,0.009285455,0.022183538,0.01865486,0.002312483,0.020768055,-0.026641631,-0.026815766,0.009939676,-0.004394939
SSp-bfd,0.029616725,0.008710801,0.012195122,0.010452962,0.033101045,0.050522648,0.456445993,0.43554007,0.167247387,0.217770035,0.414634146,0.007496482,0.005564999,0.002026525,0.019119645,0.006749116,-0.00610253,0.001250491,0.01329533,-0.018271097,-0.000980433,0.028362881
SSp-m,0.02173913,0,0.086956522,0.086956522,0.043478261,0.086956522,0.804347826,0.673913043,0.130434783,0.108695652,0.065217391,-0.077967417,-0.030322366,-0.044724458,0.003857526,0.015204355,0.024987349,0.040010361,0.003259658,0.008422712,-0.002792863,0.018091097
SSp-n,0,0.020547945,0.02739726,0.02739726,0.082191781,0.123287671,0.678082192,0.575342466,0.171232877,0.109589041,0.301369863,-0.008307625,-0.002054599,-0.001737013,-0.015867548,0.03062874,-0.031113656,-0.032541285,-0.02030674,-0.020831986,0.013431912,0.008677229
SSp-un,0.051282051,0,0.025641026,0.025641026,0,0.051282051,0.564102564,0.435897436,0.307692308,0.256410256,0.153846154,-0.061373166,-0.039936945,-0.044073511,-0.037631981,-0.024788728,0.007620038,0.00073006,0.0050853,0.001773594,-0.006052673,0.184839336
SSs,0.019575856,0.032626427,0.019575856,0.016313214,0.065252855,0.079934747,0.567699837,0.562805873,0.239804241,0.207177814,0.270799347,0.004979372,0.009007191,0.024279964,0.002685693,0.015454158,0.011146309,-0.016883626,-0.040338201,-0.042166582,-0.028097934,0.034764675
STR,0.147058824,0.102941176,0.068627451,0.053921569,0.024509804,0.240196078,0.416666667,0.348039216,0.147058824,0.406862745,0.156862745,-0.03906263,-0.01379344,0.009719304,0.003808624,0.013834883,0.014278795,-0.004411591,0.003498586,0.031415968,0.014451024,0.035549661
SUB,0.1,0.2,0.05,0,0,0.05,0.55,0.55,0.5,0.3,0.25,-0.008493316,0.01055603,-0.003231199,-0.009941203,-0.053567122,-0.066054192,0.018533736,0.024595017,0.005856568,0.03958484,0.096197982
TH,0.090909091,0.090909091,0,0,0.090909091,0.181818182,0.545454545,0.545454545,0.090909091,0.090909091,0.272727273,0.114577922,0.069086851,-0.006423202,0.095727113,0.151222991,0.146122063,0.009497644,-0.087379836,0.027481418,-0.030740013,0.026266013
TTd,0.203931204,0.154791155,0.071253071,0.031941032,0.061425061,0.366093366,0.432432432,0.405405405,0.329238329,0.385749386,0.184275184,0.000706508,0.009536312,0.016026724,0.023542764,0.01475784,0.005519096,0.014489184,0.020192802,0.019124301,0.030291094,0.080025208
TTv,0,0,0.032258065,0.032258065,0.064516129,0.032258065,0.193548387,0.193548387,0,0.258064516,0.548387097,0.016893558,-0.097630483,-0.070075595,-0.089850104,0.051630383,0.111950664,0.234089809,0.023488202,0.014012538,-0.106100949,0.076727336
Unlabeled,0.07735369,0.073282443,0.06259542,0.051908397,0.039185751,0.192875318,0.512468193,0.489058524,0.187277354,0.286513995,0.237659033,0.012580555,0.004116908,0.002084274,0.022947754,0.010917305,0.018180081,0.012765664,0.028546195,-0.000742815,0.022236713,0.05361607
VISa,0.354166667,0.104166667,0.020833333,0.020833333,0.0625,0.208333333,0.604166667,0.604166667,0.145833333,0.208333333,0.208333333,0.01450023,0.014158518,0.021177968,-0.005189751,0.024540084,0.010836562,0.014365602,-0.001201831,-0.013357906,0.022762814,0.044909093
VISl,0.02484472,0,0.068322981,0.068322981,0.043478261,0.118012422,0.577639752,0.47826087,0.322981366,0.217391304,0.229813665,1.53E-05,-0.018553441,0.006984781,0.032948704,0.016287705,-0.003570282,0.03260294,0.016953037,0.014405186,0.003175798,0.005294351
VISp,0.025641026,0.042735043,0.042735043,0.042735043,0.034188034,0.042735043,0.401709402,0.333333333,0.299145299,0.230769231,0.41025641,-0.056665636,-0.024378166,-0.005584845,-0.003344178,-0.025273008,-0.022306271,0.001105644,-0.012909518,0.03470409,0.014319035,0.040642789
VL,0,0,0,0,0,0.2,0.5,0.4,0,0.3,0.2,-0.047292557,0.0428789,0.013361384,0.068544018,0.042578008,-6.69E-05,0.025649306,0.083774207,-0.019158038,-0.028967312,0.352587358
VPM,0.011173184,0.011173184,0.039106145,0.033519553,0.016759777,0.044692737,0.715083799,0.670391061,0.05027933,0.195530726,0.078212291,0.025729304,0.01844122,0.027037086,0.06001262,0.017357269,-0.026600712,-0.037541095,-0.00452875,-0.011931188,-0.052504952,0.002789063
